,Unnamed: 0,Unnamed: 0.1,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
2103,2103,2103,1127,0.6200000000000001,0.8099999999999996,0.4399999999999995,0.25,-5.036,-1.174,0.0313599,0.5,0.0,1.75,4.38
2104,2104,2104,1127,0.06000000000000005,0.81,0.8799999999999999,0.6199999999999992,-5.036,-1.174,0.0313599,0.0,0.6900000000000004,1.81,7.81
2105,2105,2105,1127,0.0,0.0,0.56,0.11999999999999922,-5.036,-1.174,0.0313599,0.31000000000000005,0.05999999999999961,2.56,8.06
2106,2106,2106,1128,0.0,0.1200000000000001,0.4399999999999995,0.9399999999999995,-5.036,-1.174,0.0405339,0.25,0.0,2.38,5.75
2107,2107,2107,1128,0.4400000000000004,0.6900000000000004,0.6199999999999992,0.3100000000000005,-5.036,-1.174,0.0405339,0.5600000000000005,0.0,2.19,4.56
2108,2108,2108,1128,0.06000000000000005,0.6200000000000001,0.8799999999999999,0.75,-5.036,-1.174,0.0405339,0.94,0.6900000000000004,1.81,8.06
2109,2109,2109,1128,0.06,0.8799999999999999,0.81,0.0600000000000005,-5.036,-1.174,0.0405339,0.43999999999999995,0.0,2.69,8.19
2110,2110,2110,1129,0.9399999999999995,0.0,0.4399999999999995,0.0600000000000005,-5.036,-1.174,0.0504686,0.1899999999999995,0.0,2.44,6.0
2111,2111,2111,1129,0.5599999999999996,0.5,0.5600000000000005,0.3100000000000005,-5.036,-1.174,0.0504686,0.5600000000000005,0.9400000000000004,1.94,4.75
2112,2112,2112,1129,0.25,0.5,0.8099999999999996,0.9399999999999995,-5.036,-1.174,0.0504686,0.5,0.75,2.5,8.44
2113,2113,2113,1129,0.0,0.6200000000000001,0.56,0.1899999999999995,-5.036,-1.174,0.0504686,0.25,0.8799999999999999,2.5,8.5
2114,2114,2114,1130,0.0600000000000005,0.9400000000000004,0.5,0.0,-5.036,-1.174,0.0596346,0.25,0.0,2.44,6.0
2115,2115,2115,1130,0.4400000000000004,0.3799999999999999,0.5600000000000005,0.3100000000000005,-5.036,-1.174,0.0596346,0.5,0.8099999999999996,2.12,4.94
2116,2116,2116,1130,0.25,0.43999999999999995,0.75,0.6899999999999995,-5.036,-1.174,0.0596346,0.5,0.5599999999999996,2.5,8.25
2117,2117,2117,1130,0.0,0.5,0.69,0.25,-5.036,-1.174,0.0596346,0.31000000000000005,0.8799999999999999,2.69,8.69
2118,2118,2118,1131,0.8800000000000008,0.8799999999999999,0.5,0.0,-5.036,-1.174,0.0703219,0.1899999999999995,0.9400000000000004,2.56,6.12
2119,2119,2119,1131,0.3099999999999996,0.6200000000000001,0.5,0.4399999999999995,-5.036,-1.174,0.0703219,0.4399999999999995,0.0,2.12,4.81
2120,2120,2120,1131,0.56,0.56,0.8099999999999996,0.8100000000000005,-5.036,-1.174,0.0703219,0.69,0.6900000000000004,2.19,8.25
2121,2121,2121,1131,0.0,0.75,0.69,0.1899999999999995,-5.036,-1.174,0.0703219,0.31000000000000005,0.0,2.69,8.38
2122,2122,2122,1132,0.0,0.0,0.3800000000000008,0.0600000000000005,-5.035,-1.174,0.0794761,0.1899999999999995,0.0600000000000005,2.38,6.06
2123,2123,2123,1132,0.5,0.4400000000000004,0.5,0.3800000000000008,-5.035,-1.174,0.0794761,0.5,0.8799999999999999,2.0,4.88
2124,2124,2124,1132,0.56,0.3799999999999999,0.6900000000000004,0.6899999999999995,-5.035,-1.174,0.0794761,0.6200000000000001,0.5599999999999996,2.12,8.31
2125,2125,2125,1132,0.0,0.56,0.5,0.0600000000000005,-5.035,-1.174,0.0794761,0.25,0.8099999999999996,2.5,8.5
2126,2126,2126,1133,0.8800000000000008,0.9400000000000004,0.5,0.0,-5.034,-1.174,0.0840507,0.1899999999999995,0.9400000000000004,2.56,6.06
2127,2127,2127,1133,0.4400000000000004,0.5,0.5,0.3800000000000008,-5.034,-1.174,0.0840507,0.5,0.9400000000000004,2.0,4.88
2128,2128,2128,1133,0.1200000000000001,0.31000000000000005,0.6900000000000004,0.75,-5.034,-1.174,0.0840507,0.3799999999999999,0.5,2.56,8.44
2129,2129,2129,1133,0.06,0.56,0.56,0.9399999999999995,-5.034,-1.174,0.0840507,0.31000000000000005,0.75,2.5,8.31
2130,2130,2130,1134,0.0,0.8799999999999999,0.5,0.0600000000000005,-5.029,-1.173,0.084813,0.25,0.9400000000000004,2.5,6.12
2131,2131,2131,1134,0.4400000000000004,0.4400000000000004,0.5600000000000005,0.3800000000000008,-5.029,-1.173,0.084813,0.5,0.8799999999999999,2.06,4.94
2132,2132,2132,1134,0.5,0.1200000000000001,0.6900000000000004,0.75,-5.029,-1.173,0.084813,0.56,0.4400000000000004,2.19,8.56
2133,2133,2133,1134,0.0,0.0,0.6200000000000001,0.0600000000000005,-5.029,-1.173,0.084813,0.31000000000000005,0.5,2.62,9.0
2134,2134,2134,1135,0.0600000000000005,0.9400000000000004,0.6199999999999992,0.0,-5.02,-1.172,0.0855752,0.3100000000000005,0.9400000000000004,2.5,6.06
2135,2135,2135,1135,0.5599999999999996,0.25,0.4399999999999995,0.1899999999999995,-5.02,-1.172,0.0855752,0.5,0.75,1.88,4.88
2136,2136,2136,1135,0.5,0.0,0.6200000000000001,0.75,-5.02,-1.172,0.0855752,0.56,0.3799999999999999,2.12,8.75
2137,2137,2137,1135,0.0,0.31000000000000005,0.56,0.3100000000000005,-5.02,-1.172,0.0855752,0.25,0.75,2.56,9.0
2138,2138,2138,1136,0.1899999999999995,0.5599999999999996,0.8100000000000005,0.75,-5.008,-1.169,0.084813,0.5,0.6900000000000004,2.62,6.19
2139,2139,2139,1136,0.06000000000000005,0.75,0.8099999999999996,0.6899999999999995,-5.008,-1.169,0.084813,0.43999999999999995,0.25,2.69,8.88
2140,2140,2140,1136,0.0,0.1200000000000001,0.56,0.0,-5.008,-1.169,0.084813,0.25,0.5599999999999996,2.56,8.81
2141,2141,2141,1137,0.0,0.3799999999999999,0.6899999999999995,0.8100000000000005,-4.994,-1.167,0.0863374,0.3800000000000008,0.6200000000000001,2.69,6.38
2142,2142,2142,1137,0.3799999999999999,0.25,0.6899999999999995,0.11999999999999922,-4.994,-1.167,0.0863374,0.5600000000000005,0.6900000000000004,2.31,4.88
2143,2143,2143,1137,0.25,0.69,0.75,0.6899999999999995,-4.994,-1.167,0.0863374,0.5,0.1200000000000001,2.5,9.0
2144,2144,2144,1137,0.0,0.18999999999999995,0.43999999999999995,0.11999999999999922,-4.994,-1.167,0.0863374,0.18999999999999995,0.6900000000000004,2.44,8.88
2145,2145,2145,1138,0.8800000000000008,0.5,0.75,0.75,-4.977,-1.164,0.084813,0.3100000000000005,0.6200000000000001,2.81,6.25
2146,2146,2146,1138,0.3099999999999996,0.1900000000000004,0.8100000000000005,0.1899999999999995,-4.977,-1.164,0.084813,0.5600000000000005,0.6900000000000004,2.44,5.0
2147,2147,2147,1138,0.31000000000000005,0.75,0.6200000000000001,0.25,-4.977,-1.164,0.084813,0.43999999999999995,0.5,2.25,9.44
2148,2148,2148,1138,0.0,0.06000000000000005,0.1200000000000001,0.1899999999999995,-4.977,-1.164,0.084813,0.06000000000000005,0.6200000000000001,2.06,9.12
2149,2149,2149,1139,0.8800000000000008,0.5,0.6199999999999992,0.0600000000000005,-4.961,-1.161,0.0893855,0.25,0.75,2.75,6.5
2150,2150,2150,1139,0.3099999999999996,0.3099999999999996,0.5,0.1899999999999995,-4.961,-1.161,0.0893855,0.4399999999999995,0.75,2.19,4.88
2151,2151,2151,1139,0.25,0.94,0.6200000000000001,0.75,-4.961,-1.161,0.0893855,0.43999999999999995,0.3099999999999996,2.31,8.81
2152,2152,2152,1139,0.0,0.1200000000000001,0.3799999999999999,0.25,-4.961,-1.161,0.0893855,0.18999999999999995,0.6900000000000004,2.31,9.06
2153,2153,2153,1140,0.11999999999999922,0.5,0.6899999999999995,0.8100000000000005,-4.949,-1.159,0.0954793,0.3800000000000008,0.6900000000000004,2.56,6.31
2154,2154,2154,1140,0.3799999999999999,0.1900000000000004,0.5600000000000005,0.1899999999999995,-4.949,-1.159,0.0954793,0.4399999999999995,0.6200000000000001,2.12,4.94
2155,2155,2155,1140,0.8799999999999999,0.8799999999999999,0.4400000000000004,0.9399999999999995,-4.949,-1.159,0.0954793,0.1200000000000001,0.3799999999999999,2.5,9.0
2156,2156,2156,1140,0.0,0.06000000000000005,0.94,0.1899999999999995,-4.949,-1.159,0.0954793,0.94,0.6200000000000001,1.88,9.12
2157,2157,2157,1141,0.11999999999999922,0.5,0.75,0.0,-4.941,-1.158,0.104613,0.4399999999999995,0.75,2.62,6.44
2158,2158,2158,1141,0.3799999999999999,0.1900000000000004,0.5600000000000005,0.1899999999999995,-4.941,-1.158,0.104613,0.5,0.6900000000000004,2.19,4.94
2159,2159,2159,1141,0.0,0.75,0.3799999999999999,0.75,-4.941,-1.158,0.104613,0.18999999999999995,0.25,2.38,9.0
2160,2160,2160,1141,0.06,0.0,0.94,0.3800000000000008,-4.941,-1.158,0.104613,0.0,0.6900000000000004,1.88,9.38
2161,2161,2161,1142,0.0,0.5,0.75,0.1899999999999995,-4.931,-1.155,0.111458,0.3800000000000008,0.8099999999999996,2.75,6.69
2162,2162,2162,1142,0.3799999999999999,0.1200000000000001,0.5600000000000005,0.25,-4.931,-1.155,0.111458,0.4399999999999995,0.6900000000000004,2.19,5.06
2163,2163,2163,1142,0.75,0.69,0.5,0.9399999999999995,-4.931,-1.155,0.111458,0.1200000000000001,0.3099999999999996,2.69,9.19
2164,2164,2164,1142,0.0,0.8799999999999999,0.25,0.25,-4.931,-1.155,0.111458,0.1200000000000001,0.5599999999999996,2.25,9.38
2165,2165,2165,1143,0.06000000000000005,0.56,0.3099999999999996,0.9399999999999995,-4.915,-1.152,0.106895,0.69,0.25,3.19,9.31
2166,2166,2166,1143,0.0,0.05999999999999961,0.5,0.3100000000000005,-4.915,-1.152,0.106895,0.25,0.6900000000000004,2.44,5.25
2167,2167,2167,1143,0.8100000000000005,0.3799999999999999,0.6899999999999995,0.0600000000000005,-4.915,-1.152,0.106895,0.25,0.6900000000000004,2.81,6.62
2168,2168,2168,1144,0.0,0.3799999999999999,0.75,0.0600000000000005,-4.898,-1.148,0.109177,0.3800000000000008,0.75,2.69,6.62
2169,2169,2169,1144,0.25,0.9400000000000004,0.5,0.25,-4.898,-1.148,0.109177,0.3800000000000008,0.5599999999999996,2.25,5.31
2170,2170,2170,1144,0.94,0.75,0.25,0.0600000000000005,-4.898,-1.148,0.109177,0.6200000000000001,0.3799999999999999,3.31,9.25
2171,2171,2171,1145,0.11999999999999922,0.5599999999999996,0.6899999999999995,0.1899999999999995,-4.879,-1.144,0.108416,0.3800000000000008,0.8799999999999999,2.56,6.62
2172,2172,2172,1145,0.3099999999999996,0.1900000000000004,0.4399999999999995,0.3100000000000005,-4.879,-1.144,0.108416,0.3800000000000008,0.75,2.12,5.12
2173,2173,2173,1145,0.31000000000000005,0.31000000000000005,0.25,0.9399999999999995,-4.879,-1.144,0.108416,0.81,0.1200000000000001,2.88,9.56
2174,2174,2174,1146,0.9399999999999995,0.5599999999999996,0.8100000000000005,0.0600000000000005,-4.859,-1.139,0.109177,0.3800000000000008,0.8099999999999996,2.81,6.44
2175,2175,2175,1146,0.3799999999999999,0.1900000000000004,0.6199999999999992,0.1899999999999995,-4.859,-1.139,0.109177,0.5,0.6900000000000004,2.25,4.94
2176,2176,2176,1146,0.31000000000000005,0.3799999999999999,0.25,0.0,-4.859,-1.139,0.109177,0.75,0.1200000000000001,2.88,9.62
2177,2177,2177,1147,0.8100000000000005,0.3099999999999996,0.6899999999999995,0.11999999999999922,-4.84,-1.135,0.108416,0.25,0.75,2.88,6.81
2178,2178,2178,1147,0.1900000000000004,0.05999999999999961,0.3100000000000005,0.25,-4.84,-1.135,0.108416,0.25,0.6900000000000004,2.06,5.19
2179,2179,2179,1147,0.1200000000000001,0.3799999999999999,0.0,0.11999999999999922,-4.84,-1.135,0.108416,0.56,0.25,2.88,9.75
2180,2180,2180,1148,0.25,0.25,0.3100000000000005,0.0,-4.82,-1.131,0.109937,0.8100000000000005,0.6200000000000001,3.06,6.75
2181,2181,2181,1148,0.5599999999999996,0.8799999999999999,0.11999999999999922,0.25,-4.82,-1.131,0.109937,0.8099999999999996,0.5599999999999996,2.56,5.38
2182,2182,2182,1148,0.25,0.88,0.69,0.9399999999999995,-4.82,-1.131,0.109937,0.94,0.8799999999999999,3.44,10.0
2183,2183,2183,1149,0.9399999999999995,0.25,0.75,0.9399999999999995,-4.8,-1.127,0.109177,0.3800000000000008,0.5599999999999996,2.75,6.69
2184,2184,2184,1149,0.25,0.0,0.6199999999999992,0.11999999999999922,-4.8,-1.127,0.109177,0.4400000000000004,0.5599999999999996,2.38,5.06
2185,2185,2185,1149,0.06,0.88,0.3799999999999999,0.8800000000000008,-4.8,-1.127,0.109177,0.75,0.8799999999999999,3.25,9.94
2186,2186,2186,1150,0.0600000000000005,0.18999999999999995,0.0,0.5600000000000005,-4.781,-1.122,0.108416,0.0,0.3799999999999999,1.88,8.38
2187,2187,2187,1150,0.8800000000000008,0.1900000000000004,0.5,0.8800000000000008,-4.781,-1.122,0.108416,0.1899999999999995,0.5599999999999996,2.56,6.69
2188,2188,2188,1150,0.05999999999999961,0.8799999999999999,0.3100000000000005,0.9399999999999995,-4.781,-1.122,0.108416,0.1900000000000004,0.4400000000000004,2.25,5.0
2189,2189,2189,1150,0.0,0.0,0.8799999999999999,0.8800000000000008,-4.781,-1.122,0.108416,0.43999999999999995,0.9400000000000004,2.88,9.88
2190,2190,2190,1151,0.6199999999999992,0.31000000000000005,0.0,0.4399999999999995,-4.762,-1.118,0.109177,0.75,0.8799999999999999,2.31,9.12
2191,2191,2191,1151,0.4399999999999995,0.05999999999999961,0.0600000000000005,0.8800000000000008,-4.762,-1.118,0.109177,0.75,0.5,2.62,6.75
2192,2192,2192,1151,0.6900000000000004,0.8099999999999996,0.9400000000000004,0.1899999999999995,-4.762,-1.118,0.109177,0.8099999999999996,0.5,2.19,5.31
2193,2193,2193,1151,0.0,0.69,0.5,0.9399999999999995,-4.762,-1.118,0.109177,0.25,0.8099999999999996,2.44,10.19
2194,2194,2194,1152,0.1899999999999995,0.0,0.0,0.9399999999999995,-4.742,-1.114,0.108416,0.5600000000000005,0.4400000000000004,2.75,8.94
2195,2195,2195,1152,0.11999999999999922,0.25,0.75,0.8100000000000005,-4.742,-1.114,0.108416,0.4399999999999995,0.5599999999999996,2.62,6.56
2196,2196,2196,1152,0.6200000000000001,0.9400000000000004,0.75,0.0600000000000005,-4.742,-1.114,0.108416,0.6900000000000004,0.5,2.12,5.12
2197,2197,2197,1152,0.0,0.69,0.3799999999999999,0.0,-4.742,-1.114,0.108416,0.18999999999999995,0.8099999999999996,2.31,10.25
2198,2198,2198,1153,0.6899999999999995,0.94,0.0,0.5600000000000005,-4.723,-1.109,0.109177,0.8100000000000005,0.25,2.25,8.62
2199,2199,2199,1153,0.5,0.1200000000000001,0.8100000000000005,0.5,-4.723,-1.109,0.109177,0.6899999999999995,0.3099999999999996,2.31,6.38
2200,2200,2200,1153,0.6900000000000004,0.8099999999999996,0.75,0.0,-4.723,-1.109,0.109177,0.6900000000000004,0.3799999999999999,2.06,5.19
2201,2201,2201,1153,0.0,0.75,0.6200000000000001,0.8100000000000005,-4.723,-1.109,0.109177,0.31000000000000005,0.8099999999999996,2.62,10.06
2202,2202,2202,1154,0.6899999999999995,0.25,0.0,0.6199999999999992,-4.703,-1.105,0.108416,0.8100000000000005,0.4400000000000004,2.25,8.31
2203,2203,2203,1154,0.3100000000000005,0.1900000000000004,0.0,0.8100000000000005,-4.703,-1.105,0.108416,0.6899999999999995,0.5,2.62,6.56
2204,2204,2204,1154,0.6900000000000004,0.9400000000000004,0.8099999999999996,0.0600000000000005,-4.703,-1.105,0.108416,0.75,0.5,2.12,5.12
2205,2205,2205,1154,0.0,0.75,0.6200000000000001,0.0600000000000005,-4.703,-1.105,0.108416,0.31000000000000005,0.8799999999999999,2.56,10.31
2206,2206,2206,1155,0.6899999999999995,0.8799999999999999,0.0,0.6899999999999995,-4.684,-1.101,0.109177,0.8100000000000005,0.25,2.25,8.81
2207,2207,2207,1155,0.25,0.1900000000000004,0.3100000000000005,0.75,-4.684,-1.101,0.109177,0.75,0.5,3.0,6.5
2208,2208,2208,1155,0.4400000000000004,0.3799999999999999,0.9400000000000004,0.0600000000000005,-4.684,-1.101,0.109177,0.6900000000000004,0.25,2.5,5.62
2209,2209,2209,1155,0.0,0.56,0.43999999999999995,0.9399999999999995,-4.684,-1.101,0.109177,0.18999999999999995,0.75,2.44,10.31
2210,2210,2210,1156,0.3100000000000005,0.18999999999999995,0.0,0.75,-4.664,-1.097,0.109177,0.6199999999999992,0.4400000000000004,2.62,8.5
2211,2211,2211,1156,0.3100000000000005,0.25,0.0600000000000005,0.75,-4.664,-1.097,0.109177,0.6899999999999995,0.5,2.75,6.5
2212,2212,2212,1156,0.5599999999999996,0.8799999999999999,0.75,0.11999999999999922,-4.664,-1.097,0.109177,0.6200000000000001,0.5,2.19,5.19
2213,2213,2213,1156,0.0,0.56,0.31000000000000005,0.9399999999999995,-4.664,-1.097,0.109177,0.1200000000000001,0.75,2.25,10.31
2214,2214,2214,1157,0.6199999999999992,0.1200000000000001,0.0,0.75,-4.645,-1.092,0.107656,0.8100000000000005,0.4400000000000004,2.31,8.62
2215,2215,2215,1157,0.3800000000000008,0.25,0.11999999999999922,0.0600000000000005,-4.645,-1.092,0.107656,0.75,0.6200000000000001,2.75,6.81
2216,2216,2216,1157,0.4400000000000004,0.9400000000000004,0.6900000000000004,0.11999999999999922,-4.645,-1.092,0.107656,0.5599999999999996,0.5,2.19,5.19
2217,2217,2217,1157,0.0,0.44,0.1200000000000001,0.9399999999999995,-4.645,-1.092,0.107656,0.06000000000000005,0.6900000000000004,2.12,10.44
2218,2218,2218,1158,0.6899999999999995,0.8799999999999999,0.0,0.8800000000000008,-4.625,-1.088,0.108416,0.8100000000000005,0.3799999999999999,2.25,9.0
2219,2219,2219,1158,0.4399999999999995,0.3099999999999996,0.0,0.0600000000000005,-4.625,-1.088,0.108416,0.75,0.6200000000000001,2.56,6.69
2220,2220,2220,1158,0.3799999999999999,0.9400000000000004,0.9400000000000004,0.11999999999999922,-4.625,-1.088,0.108416,0.6900000000000004,0.5,2.5,5.12
2221,2221,2221,1159,0.1899999999999995,0.69,0.0,0.8100000000000005,-4.606,-1.084,0.108416,0.5600000000000005,0.25,2.75,9.06
2222,2222,2222,1159,0.3100000000000005,0.05999999999999961,0.9399999999999995,0.0600000000000005,-4.606,-1.084,0.108416,0.6199999999999992,0.5599999999999996,2.62,6.94
2223,2223,2223,1159,0.5,0.6200000000000001,0.75,0.25,-4.606,-1.084,0.108416,0.6200000000000001,0.4400000000000004,2.25,5.62
2224,2224,2224,1160,0.6899999999999995,0.0,0.0,0.0,-4.589,-1.08,0.112978,0.8100000000000005,0.5,2.25,9.0
2225,2225,2225,1160,0.1899999999999995,0.0,0.0,0.0600000000000005,-4.589,-1.08,0.112978,0.5600000000000005,0.5,2.75,7.0
2226,2226,2226,1160,0.3099999999999996,0.5,0.6900000000000004,0.1899999999999995,-4.589,-1.08,0.112978,0.4400000000000004,0.3099999999999996,2.31,5.69
2227,2227,2227,1161,0.6199999999999992,0.0,0.0,0.9399999999999995,-4.575,-1.077,0.119816,0.8100000000000005,0.5,2.31,8.94
2228,2228,2228,1161,0.0600000000000005,0.25,0.1899999999999995,0.0600000000000005,-4.575,-1.077,0.119816,0.6199999999999992,0.6900000000000004,3.06,6.81
2229,2229,2229,1161,0.4400000000000004,0.75,0.6200000000000001,0.3100000000000005,-4.575,-1.077,0.119816,0.5599999999999996,0.5599999999999996,2.19,5.5
2230,2230,2230,1161,0.0,0.31,0.94,0.1899999999999995,-4.575,-1.077,0.119816,0.0,0.75,1.94,10.81
2231,2231,2231,1162,0.75,0.0,0.0,0.9399999999999995,-4.565,-1.074,0.130442,0.8800000000000008,0.4400000000000004,2.19,8.94
2232,2232,2232,1162,0.3100000000000005,0.1900000000000004,0.0,0.1899999999999995,-4.565,-1.074,0.130442,0.6899999999999995,0.6900000000000004,2.62,6.94
2233,2233,2233,1162,0.4400000000000004,0.6900000000000004,0.5,0.25,-4.565,-1.074,0.130442,0.4400000000000004,0.4400000000000004,2.06,5.5
2234,2234,2234,1163,0.4399999999999995,0.05999999999999961,0.0600000000000005,0.0600000000000005,-4.557,-1.072,0.140296,0.75,0.5599999999999996,2.62,6.94
2235,2235,2235,1163,0.4400000000000004,0.9400000000000004,0.6900000000000004,0.3100000000000005,-4.557,-1.072,0.140296,0.5599999999999996,0.6200000000000001,2.19,5.31
2236,2236,2236,1163,0.9399999999999995,0.0,0.0,0.11999999999999922,-4.557,-1.072,0.140296,0.9399999999999995,0.5599999999999996,2.0,9.06
2237,2237,2237,1164,0.0,0.75,0.0,0.0,-4.552,-1.07,0.148622,0.0,0.3799999999999999,1.94,9.25
2238,2238,2238,1164,0.5,0.0,0.0600000000000005,0.1899999999999995,-4.552,-1.07,0.148622,0.8100000000000005,0.5599999999999996,2.56,7.19
2239,2239,2239,1164,0.1900000000000004,0.75,0.6900000000000004,0.3800000000000008,-4.552,-1.07,0.148622,0.4400000000000004,0.5599999999999996,2.44,5.56
2240,2240,2240,1165,0.8800000000000008,0.56,0.0,0.8100000000000005,-4.549,-1.07,0.157694,0.9399999999999995,0.1900000000000004,2.06,9.25
2241,2241,2241,1165,0.8799999999999999,0.94,0.1899999999999995,0.0600000000000005,-4.549,-1.07,0.157694,0.5,0.5,3.25,7.12
2242,2242,2242,1165,0.3799999999999999,0.5599999999999996,0.6200000000000001,0.1899999999999995,-4.549,-1.07,0.157694,0.5,0.3799999999999999,2.19,5.62
2243,2243,2243,1166,0.8100000000000005,0.56,0.0,0.0,-4.549,-1.07,0.164489,0.8800000000000008,0.3099999999999996,2.12,9.44
2244,2244,2244,1166,0.3100000000000005,0.0,0.1899999999999995,0.0600000000000005,-4.549,-1.07,0.164489,0.75,0.5,2.88,7.0
2245,2245,2245,1166,0.3099999999999996,0.6200000000000001,0.5599999999999996,0.3800000000000008,-4.549,-1.07,0.164489,0.4400000000000004,0.5,2.25,5.69
2246,2246,2246,1167,0.3100000000000005,0.81,0.25,0.0600000000000005,-4.549,-1.069,0.173537,0.8100000000000005,0.4400000000000004,2.94,7.19
2247,2247,2247,1167,0.3099999999999996,0.6200000000000001,0.6200000000000001,0.0,-4.549,-1.069,0.173537,0.5,0.3099999999999996,2.25,5.31
2248,2248,2248,1167,0.9399999999999995,0.69,0.0,0.9399999999999995,-4.549,-1.069,0.173537,0.9399999999999995,0.3099999999999996,2.0,9.25
2249,2249,2249,1168,0.3800000000000008,0.81,0.1899999999999995,0.0600000000000005,-4.547,-1.069,0.177303,0.8100000000000005,0.4400000000000004,2.75,7.19
2250,2250,2250,1168,0.1200000000000001,0.5599999999999996,0.5599999999999996,0.11999999999999922,-4.547,-1.069,0.177303,0.3799999999999999,0.3099999999999996,2.38,5.5
2251,2251,2251,1168,0.0,0.31000000000000005,0.0,0.0,-4.547,-1.069,0.177303,0.0,0.1200000000000001,1.94,9.69
2252,2252,2252,1169,0.0600000000000005,0.1200000000000001,0.0,0.8100000000000005,-4.542,-1.067,0.180313,0.0,0.0,1.88,9.62
2253,2253,2253,1169,0.25,0.6200000000000001,0.0600000000000005,0.8100000000000005,-4.542,-1.067,0.180313,0.6899999999999995,0.1900000000000004,2.75,7.12
2254,2254,2254,1169,0.3799999999999999,0.5,0.5599999999999996,0.0,-4.542,-1.067,0.180313,0.4400000000000004,0.25,2.19,5.5
2255,2255,2255,1170,0.4399999999999995,0.5,0.0600000000000005,0.75,-4.533,-1.064,0.179561,0.75,0.1200000000000001,2.56,7.25
2256,2256,2256,1170,0.3799999999999999,0.4400000000000004,0.6200000000000001,0.0600000000000005,-4.533,-1.064,0.179561,0.5,0.25,2.25,5.56
2257,2257,2257,1170,0.0600000000000005,0.1200000000000001,0.0,0.8100000000000005,-4.533,-1.064,0.179561,0.0,0.0,1.88,9.62
2258,2258,2258,1171,0.0600000000000005,0.56,0.11999999999999922,0.0,-4.522,-1.059,0.179561,0.5600000000000005,0.25,3.06,7.44
2259,2259,2259,1171,0.25,0.3799999999999999,0.5,0.0600000000000005,-4.522,-1.059,0.179561,0.3799999999999999,0.1900000000000004,2.19,5.69
2260,2260,2260,1171,0.8800000000000008,0.1200000000000001,0.0,0.0,-4.522,-1.059,0.179561,0.9399999999999995,0.05999999999999961,2.06,9.88
2261,2261,2261,1172,0.0600000000000005,0.25,0.0,0.11999999999999922,-4.508,-1.054,0.180313,0.0,0.1900000000000004,1.88,9.88
2262,2262,2262,1172,0.25,0.6200000000000001,0.11999999999999922,0.1899999999999995,-4.508,-1.054,0.180313,0.6899999999999995,0.3799999999999999,2.81,7.5
2263,2263,2263,1172,0.1200000000000001,0.5,0.5,0.0600000000000005,-4.508,-1.054,0.180313,0.3099999999999996,0.25,2.31,5.5
2264,2264,2264,1173,0.0,0.1200000000000001,0.0,0.1899999999999995,-4.492,-1.048,0.179561,0.0,0.1200000000000001,1.94,10.0
2265,2265,2265,1173,0.3100000000000005,0.5,0.1899999999999995,0.11999999999999922,-4.492,-1.048,0.179561,0.75,0.25,2.81,7.62
2266,2266,2266,1173,0.25,0.3099999999999996,0.5599999999999996,0.4399999999999995,-4.492,-1.048,0.179561,0.3799999999999999,0.3799999999999999,2.31,6.12
2267,2267,2267,1174,0.25,0.31000000000000005,0.0,0.25,-4.478,-1.043,0.175797,0.11999999999999922,0.25,1.69,9.94
2268,2268,2268,1174,0.9400000000000004,0.56,0.11999999999999922,0.0,-4.478,-1.043,0.175797,0.5,0.25,3.19,7.44
2269,2269,2269,1174,0.1200000000000001,0.3099999999999996,0.5,0.11999999999999922,-4.478,-1.043,0.175797,0.3099999999999996,0.25,2.31,5.81
2270,2270,2270,1175,0.5,0.75,0.3800000000000008,0.1899999999999995,-4.466,-1.039,0.169015,0.9399999999999995,0.4400000000000004,2.81,7.38
2271,2271,2271,1175,0.3800000000000008,0.94,0.0,0.1899999999999995,-4.466,-1.039,0.169015,0.1899999999999995,0.05999999999999961,1.56,10.25
2272,2272,2272,1175,0.3099999999999996,0.3799999999999999,0.5,0.25,-4.466,-1.039,0.169015,0.3799999999999999,0.3099999999999996,2.19,5.88
2273,2273,2273,1176,0.5600000000000005,0.56,0.4399999999999995,0.0,-4.458,-1.036,0.159205,0.0,0.25,2.88,7.44
2274,2274,2274,1176,0.5,0.3799999999999999,0.5599999999999996,0.11999999999999922,-4.458,-1.036,0.159205,0.5,0.25,2.06,5.69
2275,2275,2275,1177,0.8800000000000008,0.3799999999999999,0.8100000000000005,0.9399999999999995,-4.453,-1.034,0.148622,0.3800000000000008,0.1900000000000004,2.94,7.56
2276,2276,2276,1177,0.8799999999999999,0.4400000000000004,0.0600000000000005,0.0600000000000005,-4.453,-1.034,0.148622,0.0,0.25,2.19,5.56
2277,2277,2277,1178,0.4399999999999995,0.43999999999999995,0.5,0.3800000000000008,-4.449,-1.033,0.139538,0.0,0.3799999999999999,3.06,7.88
2278,2278,2278,1178,0.3099999999999996,0.3799999999999999,0.4399999999999995,0.3100000000000005,-4.449,-1.033,0.139538,0.3799999999999999,0.3099999999999996,2.06,5.94
2279,2279,2279,1179,0.8800000000000008,0.5,0.8800000000000008,0.11999999999999922,-4.449,-1.033,0.132717,0.3800000000000008,0.3099999999999996,2.94,7.56
2280,2280,2280,1179,0.8099999999999996,0.3799999999999999,0.75,0.1899999999999995,-4.449,-1.033,0.132717,0.75,0.25,1.94,5.81
